epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,18313.5,1.16514,0.56711,0.89748,0.8899,0.67001,0.69933,0.44752,1.39776,0.71194,0.9481,0.004654,0.004654,0.004654
56,18645.8,1.15701,0.56224,0.89726,0.89357,0.67341,0.70125,0.44965,1.40236,0.71415,0.95216,0.004555,0.004555,0.004555
57,18979.7,1.15419,0.55985,0.89658,0.69078,0.67202,0.69866,0.44917,1.4013,0.7159,0.95412,0.004456,0.004456,0.004456
58,19312.2,1.15632,0.5569,0.8976,0.89241,0.6681,0.69969,0.44661,1.4047,0.72043,0.95433,0.004357,0.004357,0.004357
59,19643.1,1.14631,0.55745,0.89659,0.88868,0.67486,0.70249,0.44808,1.40741,0.71607,0.95656,0.004258,0.004258,0.004258
60,19978.8,1.15005,0.5647,0.89817,0.88978,0.67435,0.70467,0.44954,1.41306,0.71067,0.9556,0.004159,0.004159,0.004159
61,20311.6,1.13847,0.55396,0.89425,0.68858,0.67934,0.70468,0.4508,1.40933,0.70626,0.95646,0.00406,0.00406,0.00406
62,20644.6,1.13436,0.55108,0.89694,0.89011,0.67572,0.70435,0.45099,1.413,0.70937,0.9556,0.003961,0.003961,0.003961
63,20976.7,1.13382,0.54536,0.89062,0.89112,0.67157,0.70074,0.44906,1.41592,0.70882,0.95545,0.003862,0.003862,0.003862
64,21312.2,1.13531,0.5482,0.89391,0.89356,0.66756,0.70124,0.4467,1.41523,0.70748,0.95646,0.003763,0.003763,0.003763
65,21647.1,1.12679,0.54222,0.88937,0.88711,0.67284,0.70704,0.44811,1.4098,0.70881,0.95416,0.003664,0.003664,0.003664
66,21980,1.11735,0.54301,0.88813,0.88932,0.6753,0.70326,0.44834,1.40194,0.70735,0.95177,0.003565,0.003565,0.003565
67,22314.7,1.10327,0.53315,0.8843,0.89405,0.67352,0.70244,0.4495,1.40558,0.70646,0.95288,0.003466,0.003466,0.003466
68,22646,1.12572,0.54372,0.89031,0.89542,0.67207,0.70384,0.45158,1.40298,0.7039,0.95266,0.003367,0.003367,0.003367
69,22978.8,1.11938,0.5401,0.88601,0.69159,0.67225,0.69918,0.44738,1.40841,0.70553,0.95386,0.003268,0.003268,0.003268
70,23310.9,1.10875,0.53681,0.88846,0.89424,0.67151,0.7015,0.44889,1.40898,0.70762,0.95437,0.003169,0.003169,0.003169
71,23646.6,1.10069,0.53685,0.88807,0.8937,0.67103,0.70346,0.44946,1.40594,0.70497,0.95254,0.00307,0.00307,0.00307
72,23981.2,1.11007,0.53382,0.88831,0.69263,0.67415,0.70205,0.44864,1.40679,0.708,0.9524,0.002971,0.002971,0.002971
73,24314.8,1.09213,0.52895,0.88245,0.69301,0.67603,0.70354,0.44852,1.40621,0.70508,0.95362,0.002872,0.002872,0.002872
74,24647.3,1.08776,0.52267,0.88258,0.69044,0.67607,0.70646,0.45008,1.40738,0.70371,0.95492,0.002773,0.002773,0.002773
75,24981.1,1.0715,0.51951,0.87585,0.68924,0.67867,0.70743,0.45017,1.40882,0.70419,0.95538,0.002674,0.002674,0.002674
76,25313.9,1.08872,0.52456,0.8799,0.69311,0.67721,0.70615,0.45055,1.40793,0.70217,0.95489,0.002575,0.002575,0.002575
77,25646.7,1.08646,0.52182,0.88615,0.69008,0.68094,0.70608,0.4501,1.40878,0.70245,0.95465,0.002476,0.002476,0.002476
78,25979.2,1.07462,0.52009,0.87934,0.69069,0.68019,0.70522,0.44887,1.41074,0.70366,0.95614,0.002377,0.002377,0.002377
79,26313.1,1.06701,0.51292,0.87699,0.69028,0.67958,0.70489,0.44779,1.41169,0.70398,0.95646,0.002278,0.002278,0.002278
80,26646.2,1.05884,0.5102,0.87647,0.69199,0.6771,0.70485,0.44716,1.41086,0.70211,0.95647,0.002179,0.002179,0.002179
81,26979.8,1.06181,0.5114,0.87848,0.69069,0.67916,0.70473,0.44746,1.40924,0.70192,0.95581,0.00208,0.00208,0.00208
82,27314.8,1.05944,0.50805,0.87509,0.69444,0.67762,0.70405,0.44683,1.40962,0.70056,0.9559,0.001981,0.001981,0.001981
83,27646.3,1.06323,0.50807,0.87777,0.69325,0.67875,0.70408,0.44763,1.41042,0.70166,0.95578,0.001882,0.001882,0.001882
84,27979.3,1.06656,0.51451,0.88124,0.69366,0.67735,0.70362,0.44642,1.41266,0.70211,0.95589,0.001783,0.001783,0.001783
85,28310.8,1.05911,0.51383,0.87327,0.69419,0.6774,0.70363,0.44579,1.41378,0.70287,0.95569,0.001684,0.001684,0.001684
86,28640.2,1.05819,0.50647,0.87757,0.69279,0.67798,0.70364,0.44608,1.41558,0.70383,0.95604,0.001585,0.001585,0.001585
87,28976.3,1.03632,0.4949,0.86773,0.68998,0.6795,0.70405,0.44609,1.41796,0.70436,0.95688,0.001486,0.001486,0.001486
88,29309.2,1.02819,0.48975,0.87101,0.69128,0.67816,0.70314,0.44551,1.41936,0.70567,0.95708,0.001387,0.001387,0.001387
89,29643.1,1.03505,0.4998,0.87349,0.69019,0.67756,0.70319,0.44537,1.42016,0.70685,0.95722,0.001288,0.001288,0.001288
90,29981.1,1.04014,0.50074,0.87436,0.6915,0.67712,0.70361,0.44524,1.42019,0.70599,0.95722,0.001189,0.001189,0.001189
91,30316.5,1.0352,0.49291,0.87725,0.69244,0.67681,0.70394,0.44515,1.42142,0.70705,0.95743,0.00109,0.00109,0.00109
92,30643.3,1.02666,0.48579,0.87624,0.69338,0.67625,0.70354,0.44493,1.42258,0.70728,0.95771,0.000991,0.000991,0.000991
93,30972.4,1.01418,0.48303,0.8704,0.69403,0.67527,0.703,0.44396,1.42388,0.70682,0.9579,0.000892,0.000892,0.000892
