epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,19501.6,1.03726,0.49811,0.87342,0.77856,0.68941,0.70547,0.45526,1.38704,0.67358,0.95197,0.004555,0.004555,0.004555
57,19853.5,1.02954,0.49312,0.87082,0.8023,0.69349,0.70491,0.45493,1.39337,0.67647,0.95421,0.004456,0.004456,0.004456
58,20203.5,1.0241,0.48925,0.86965,0.8274,0.71022,0.72488,0.46497,1.3912,0.65733,0.95274,0.004357,0.004357,0.004357
59,20549.2,1.02022,0.49245,0.86934,0.82903,0.69465,0.72347,0.46788,1.38909,0.66967,0.95126,0.004258,0.004258,0.004258
60,20895.3,1.0248,0.49425,0.87201,0.85348,0.70464,0.72278,0.46546,1.39312,0.67084,0.95388,0.004159,0.004159,0.004159
61,21240.9,1.00569,0.48194,0.86824,0.8497,0.70452,0.72213,0.46372,1.39441,0.66834,0.95337,0.00406,0.00406,0.00406
62,21585.4,1.00258,0.48095,0.86986,0.82234,0.69438,0.72331,0.46702,1.39191,0.66405,0.95219,0.003961,0.003961,0.003961
63,21930.4,1.00723,0.47721,0.86521,0.86516,0.69891,0.72301,0.46745,1.39616,0.67036,0.95764,0.003862,0.003862,0.003862
64,22281.6,1.00033,0.47866,0.86613,0.86369,0.6964,0.72378,0.46418,1.392,0.66917,0.95555,0.003763,0.003763,0.003763
65,22631.4,0.9926,0.47473,0.86265,0.83053,0.69795,0.72243,0.46363,1.39116,0.67143,0.95407,0.003664,0.003664,0.003664
66,22980.7,0.98061,0.47082,0.86022,0.81063,0.70524,0.72344,0.4658,1.39542,0.66681,0.95713,0.003565,0.003565,0.003565
67,23333,0.96636,0.46437,0.85774,0.85078,0.69764,0.72151,0.46355,1.40209,0.66765,0.95704,0.003466,0.003466,0.003466
68,23683.4,0.98439,0.47059,0.86201,0.86415,0.69688,0.72229,0.46222,1.40314,0.66584,0.95776,0.003367,0.003367,0.003367
69,24034.8,0.97701,0.46627,0.85812,0.86174,0.69236,0.71945,0.46196,1.39912,0.66444,0.95712,0.003268,0.003268,0.003268
